Name,Code,Score_1w,rsi30,momentum_pos,macd_cross,ema5_over_ema20,ema20_over_ema60,rs_plus,vol_120,vol_150,frg_own_1m_up,frg_3_pos,frg_5_pos,ins_3_pos,ins_5_pos
팬오션,028670,85.0,30,0,0,0,0,50,0,0,0,5,0,0,0
오뚜기,007310,85.0,0,20,0,5,0,20,0,0,0,0,0,25,15
한미사이언스,008930,85.0,20,30,10,0,0,0,5,0,0,15,5,0,0
SK케미칼,285130,85.0,30,10,0,5,0,0,0,10,0,15,15,0,0
POSCO홀딩스,005490,85.0,0,40,10,0,0,20,10,0,0,5,0,0,0
하이브,352820,85.0,0,30,10,5,0,30,10,0,0,0,0,0,0
한화시스템,272210,85.0,0,50,0,5,0,0,0,20,0,0,0,10,0
JB금융지주,175330,80.0,10,10,10,0,0,40,0,0,0,5,0,5,0
GKL,114090,80.0,20,10,0,0,0,50,0,0,0,0,0,0,0
롯데정밀화학,004000,80.0,0,40,0,0,0,20,0,0,0,15,5,0,0
더블유게임즈,192080,80.0,0,10,10,0,0,50,10,0,0,0,0,0,0
엔씨소프트,036570,80.0,30,0,0,0,0,0,0,0,0,25,25,0,0
SKC,011790,80.0,0,40,10,5,0,0,15,10,0,0,0,0,0
산일전기,062040,80.0,0,40,0,0,0,30,10,0,0,0,0,0,0
한화,000880,80.0,0,40,0,0,0,0,0,0,0,20,15,5,0
대한항공,003490,80.0,0,30,0,0,0,30,5,0,0,10,5,0,0
CJ,001040,80.0,20,10,0,0,0,50,0,0,0,0,0,0,0
한국금융지주,071050,80.0,10,10,10,5,0,0,5,10,0,20,10,0,0
에이피알,278470,80.0,0,30,0,0,0,50,0,0,0,0,0,0,0
현대백화점,069960,75.0,10,30,0,5,0,30,0,0,0,0,0,0,0
BNK금융지주,138930,75.0,10,0,0,0,0,30,10,0,0,5,0,10,10
대웅,003090,75.0,0,30,0,0,0,20,15,0,0,5,0,5,0
종근당,185750,75.0,0,30,0,0,0,40,0,0,0,5,0,0,0
HD현대일렉트릭,267260,75.0,0,40,0,0,0,20,0,0,0,10,0,5,0
LS ELECTRIC,010120,75.0,0,30,0,0,0,40,0,0,0,5,0,0,0
동원시스템즈,014820,75.0,20,30,0,5,0,10,10,0,0,0,0,0,0
대상,001680,75.0,0,20,0,5,0,10,5,30,0,0,0,5,0
LG에너지솔루션,373220,70.0,0,40,10,5,0,0,5,0,0,0,0,10,0
삼양식품,003230,70.0,50,0,0,0,0,20,0,0,0,0,0,0,0
셀트리온,068270,70.0,0,50,0,0,0,20,0,0,0,0,0,0,0
우리금융지주,316140,70.0,30,0,0,0,0,40,0,0,0,0,0,0,0
현대제철,004020,70.0,0,50,0,10,0,0,10,0,0,0,0,0,0
KCC,002380,70.0,0,20,0,0,0,40,0,0,0,5,0,5,0
현대해상,001450,70.0,30,10,0,0,0,30,0,0,0,0,0,0,0
한올바이오파마,009420,70.0,20,0,0,0,0,30,0,20,0,0,0,0,0
풍산,103140,70.0,0,30,0,5,0,10,0,0,0,5,0,10,10
호텔신라,008770,70.0,30,0,10,0,0,30,0,0,0,0,0,0,0
기업은행,024110,65.0,0,20,0,0,0,40,0,0,0,5,0,0,0
SK스퀘어,402340,65.0,0,30,0,0,0,30,0,0,0,0,0,5,0
한화에어로스페이스,012450,65.0,0,40,0,5,0,10,0,0,0,5,0,5,0
삼성바이오로직스,207940,65.0,0,40,10,5,0,0,0,0,0,10,0,0,0
하이트진로,000080,65.0,0,10,10,5,0,10,5,20,0,5,0,0,0
코스맥스,192820,65.0,0,10,0,0,0,50,0,0,0,0,0,5,0
한국가스공사,036460,65.0,0,10,0,0,0,10,5,20,0,0,0,15,5
한미약품,128940,65.0,10,30,0,5,0,0,10,0,0,0,0,10,0
넷마블,251270,65.0,40,10,0,0,0,0,5,10,0,0,0,0,0
농심,004370,65.0,10,20,0,0,0,30,0,0,0,5,0,0,0
롯데웰푸드,280360,65.0,0,10,0,5,0,10,5,20,0,10,0,5,0
DL,000210,65.0,0,30,10,5,0,0,10,10,0,0,0,0,0
삼성생명,032830,65.0,0,10,0,0,0,0,10,0,0,25,20,0,0
현대로템,064350,65.0,0,40,0,0,0,0,15,0,0,0,0,5,5
삼성화재,000810,65.0,0,20,0,0,0,20,5,20,0,0,0,0,0
LG,003550,65.0,0,40,0,0,0,0,5,0,0,15,5,0,0
크래프톤,259960,60.0,20,10,0,0,0,0,0,0,0,15,15,0,0
LIG넥스원,079550,60.0,0,40,0,0,0,0,5,0,0,5,0,10,0
HD현대마린솔루션,443060,60.0,0,50,0,0,0,0,0,0,0,5,5,0,0
HD현대,267250,60.0,0,30,0,0,0,0,0,0,0,15,15,0,0
한온시스템,018880,60.0,0,20,0,0,0,0,20,0,0,10,10,0,0
한솔케미칼,014680,60.0,30,0,0,0,0,30,0,0,0,0,0,0,0
OCI홀딩스,010060,60.0,0,30,10,0,0,0,5,10,0,0,0,5,0
BGF리테일,282330,60.0,20,10,0,0,0,30,0,0,0,0,0,0,0
유한양행,000100,60.0,40,10,0,0,0,10,0,0,0,0,0,0,0
LG생활건강,051900,55.0,40,0,0,0,0,0,15,0,0,0,0,0,0
LS,006260,55.0,0,30,0,5,0,0,5,10,0,0,0,5,0
카카오페이,377300,55.0,20,0,0,0,0,0,0,30,0,5,0,0,0
iM금융지주,139130,55.0,10,0,0,0,0,20,10,0,0,5,0,5,5
동원산업,006040,55.0,0,20,0,0,0,0,15,20,0,0,0,0,0
CJ대한통운,000120,55.0,20,10,0,0,0,20,5,0,0,0,0,0,0
아모레퍼시픽홀딩스,002790,55.0,40,0,0,0,0,10,0,0,0,0,0,5,0
코웨이,021240,55.0,0,10,10,0,0,10,10,10,0,0,0,5,0
키움증권,039490,55.0,0,10,0,0,0,0,0,0,0,25,20,0,0
한국전력,015760,55.0,0,0,0,0,0,50,0,0,0,5,0,0,0
한화오션,042660,55.0,0,40,10,0,0,0,0,0,0,0,0,5,0
SK이노베이션,096770,50.0,0,20,10,0,0,0,15,0,0,5,0,0,0
한미반도체,042700,50.0,0,30,0,0,0,0,0,0,0,0,0,15,5
DB손해보험,005830,50.0,30,10,10,0,0,0,0,0,0,0,0,0,0
효성중공업,298040,50.0,0,30,0,0,0,0,10,0,0,10,0,0,0
포스코인터내셔널,047050,50.0,10,0,0,0,0,20,10,10,0,0,0,0,0
한국콜마,161890,50.0,40,0,0,0,0,10,0,0,0,0,0,0,0
삼성E&A,028050,50.0,10,0,10,0,0,0,0,30,0,0,0,0,0
한화생명,088350,50.0,10,20,0,5,0,10,5,0,0,0,0,0,0
대한전선,001440,50.0,0,30,10,5,0,0,5,0,0,0,0,0,0
세방전지,004490,50.0,0,0,0,0,0,50,0,0,0,0,0,0,0
SK텔레콤,017670,45.0,0,10,0,5,0,10,0,0,0,0,0,10,10
삼성SDI,006400,45.0,0,40,0,0,0,0,5,0,0,0,0,0,0
SK하이닉스,000660,45.0,0,40,0,0,0,0,0,0,0,5,0,0,0
두산에너빌리티,034020,45.0,0,20,0,5,0,0,5,0,0,5,0,10,0
롯데지주,004990,45.0,0,30,10,0,0,0,0,0,0,5,0,0,0
NH투자증권,005940,45.0,10,0,0,5,0,0,0,30,0,0,0,0,0
LG유플러스,032640,45.0,10,10,0,0,0,0,5,20,0,0,0,0,0
F&F,383220,45.0,10,20,0,0,0,0,0,0,0,10,0,5,0
지역난방공사,071320,40.0,0,20,0,0,0,10,0,0,0,10,0,0,0
태광산업,003240,40.0,0,20,0,5,0,10,0,0,0,0,0,5,0
오리온,271560,40.0,30,10,0,0,0,0,0,0,0,0,0,0,0
한화솔루션,009830,40.0,0,20,0,0,0,0,5,10,0,0,0,5,0
미래에셋증권,006800,40.0,0,10,10,0,0,0,0,0,0,15,5,0,0
한샘,009240,35.0,0,10,0,0,0,10,10,0,0,5,0,0,0
S-Oil,010950,35.0,0,30,0,5,0,0,0,0,0,0,0,0,0
하나금융지주,086790,30.0,30,0,0,0,0,0,0,0,0,0,0,0,0
메리츠금융지주,138040,30.0,0,10,0,0,0,0,0,0,0,0,0,10,10
SK바이오사이언스,302440,30.0,10,10,0,0,0,0,0,0,0,0,0,10,0
아모레퍼시픽,090430,30.0,30,0,0,0,0,0,0,0,0,0,0,0,0
롯데케미칼,011170,30.0,10,20,0,0,0,0,0,0,0,0,0,0,0
HS효성첨단소재,298050,30.0,20,10,0,0,0,0,0,0,0,0,0,0,0
율촌화학,008730,30.0,0,10,0,0,0,0,0,20,0,0,0,0,0
CJ제일제당,097950,25.0,0,10,10,0,0,0,5,0,0,0,0,0,0
세아제강지주,003030,25.0,0,10,0,5,0,0,5,0,0,5,0,0,0
삼성증권,016360,20.0,10,0,0,0,0,10,0,0,0,0,0,0,0
두산,000150,20.0,0,10,0,0,0,0,0,0,0,10,0,0,0
KB금융,105560,20.0,20,0,0,0,0,0,0,0,0,0,0,0,0
NAVER,035420,20.0,10,10,0,0,0,0,0,0,0,0,0,0,0
신한지주,055550,15.0,10,0,0,0,0,0,0,0,0,5,0,0,0
LG디스플레이,034220,15.0,0,10,0,0,0,0,5,0,0,0,0,0,0
카카오,035720,15.0,0,10,0,0,0,0,0,0,0,5,0,0,0
LG화학,051910,10.0,0,10,0,0,0,0,0,0,0,0,0,0,0
카카오뱅크,323410,10.0,10,0,0,0,0,0,0,0,0,0,0,0,0
에스디바이오센서,137310,5.0,0,0,0,0,0,0,5,0,0,0,0,0,0
삼성에피스홀딩스,0126Z0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
후성,093370,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
