Name,Code,Score_1w,rsi30,momentum_pos,macd_cross,ema5_over_ema20,ema20_over_ema60,rs_plus,vol_120,vol_150,frg_own_1m_up,frg_3_pos,frg_5_pos,ins_3_pos,ins_5_pos
LG에너지솔루션,373220,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0
삼성바이오로직스,207940,40.0,0,10,0,0,0,0,0,0,0,5,5,0,0
NH투자증권,005940,40.0,10,0,0,0,0,0,0,0,0,0,0,0,0
롯데칠성,005300,40.0,10,0,0,0,0,0,0,0,0,0,0,0,0
DL이앤씨,375500,40.0,10,0,0,0,0,0,0,0,0,5,5,0,0
대우건설,047040,40.0,10,0,0,0,0,0,0,0,0,0,0,0,0
한일시멘트,300720,40.0,10,0,0,0,0,0,0,0,0,0,0,0,0
대웅제약,069620,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0
S-Oil,010950,35.0,0,10,0,0,0,0,5,0,0,0,0,0,0
후성,093370,35.0,10,0,0,0,0,0,0,0,0,0,0,0,0
롯데웰푸드,280360,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0
동서,026960,35.0,10,0,0,0,0,0,0,0,0,0,0,0,0
DB손해보험,005830,35.0,10,0,0,0,0,0,0,0,0,0,0,0,0
POSCO홀딩스,005490,35.0,10,0,0,0,0,0,0,0,0,0,0,0,0
KT,030200,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAVER,035420,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG모빌리티,003620,35.0,0,10,0,0,0,0,0,0,0,0,0,5,0
미원에스씨,268280,35.0,0,10,0,0,0,0,0,0,0,0,0,0,0
대한전선,001440,35.0,10,0,0,0,0,0,0,0,0,0,0,5,0
iM금융지주,139130,35.0,10,0,0,0,0,0,0,0,0,0,0,5,0
금호석유화학,011780,35.0,10,0,0,0,0,0,0,0,0,5,0,0,0
에코프로머티,450080,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0
한국타이어앤테크놀로지,161390,35.0,10,0,0,0,0,0,0,0,0,0,0,0,0
TCC스틸,002710,30.0,10,0,0,0,0,0,0,0,0,0,0,0,0
SK이노베이션,096770,30.0,10,0,0,0,0,0,0,0,0,0,0,0,0
포스코인터내셔널,047050,30.0,10,0,0,0,0,0,0,0,0,0,0,0,0
두산,000150,30.0,10,0,0,0,0,0,0,0,0,0,0,0,0
KB금융,105560,30.0,10,0,0,0,0,0,0,0,0,0,0,5,0
율촌화학,008730,30.0,10,0,0,0,0,0,0,0,0,0,0,0,0
CJ대한통운,000120,30.0,10,0,0,0,0,0,0,0,0,0,0,0,0
대상,001680,30.0,10,0,0,0,0,0,0,0,0,0,0,0,0
LIG넥스원,079550,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS,078930,30.0,10,0,0,0,0,0,0,0,0,0,0,0,0
CJ제일제당,097950,30.0,10,0,0,0,0,0,0,0,0,0,0,0,0
SK바이오사이언스,302440,30.0,10,0,0,0,0,0,0,0,0,0,0,0,0
한전기술,052690,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0
금호타이어,073240,30.0,10,0,0,0,0,0,0,0,0,0,0,0,0
효성티앤씨,298020,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0
신한지주,055550,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0
코스모화학,005420,25.0,10,0,0,0,0,0,0,0,0,0,0,0,0
미스토홀딩스,081660,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0
한화오션,042660,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0
한화솔루션,009830,20.0,10,0,0,0,0,0,0,0,0,0,0,0,0
GS건설,006360,20.0,10,0,0,0,0,0,0,0,0,5,0,0,0
이마트,139480,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0
한화생명,088350,20.0,10,0,0,0,0,0,0,0,0,0,0,0,0
HD현대중공업,329180,15.0,0,0,0,5,0,0,0,0,0,0,0,0,0
롯데케미칼,011170,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0
오리온,271560,15.0,10,0,0,0,0,0,5,0,0,0,0,0,0
오리온홀딩스,001800,15.0,10,0,0,0,0,0,0,0,0,0,0,0,0
LG,003550,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0
