Name,Code,Score_1w,rsi30,momentum_pos,macd_cross,ema5_over_ema20,ema20_over_ema60,rs_plus,vol_120,vol_150,frg_own_1m_up,frg_3_pos,frg_5_pos,ins_3_pos,ins_5_pos
한솔케미칼,014680,130.0,0,10,0,0,0,10,5,0,0,5,5,0,0
신세계,004170,125.0,0,10,0,0,0,10,0,0,0,0,0,5,0
HS효성첨단소재,298050,125.0,0,10,0,0,0,10,0,10,0,0,0,0,0
롯데케미칼,011170,125.0,0,10,0,0,0,10,0,0,0,0,0,0,0
삼성화재,000810,125.0,0,10,0,0,0,10,5,0,0,0,0,0,0
SK이노베이션,096770,120.0,0,10,0,0,0,0,0,10,0,0,0,5,5
NH투자증권,005940,120.0,0,10,0,0,0,10,5,0,0,0,0,0,0
한일시멘트,300720,120.0,0,10,0,0,0,10,0,0,0,0,0,0,0
에스엘,005850,120.0,0,10,0,0,0,10,0,10,0,0,0,5,5
동원산업,006040,120.0,0,10,0,0,0,0,0,0,0,0,0,0,0
한올바이오파마,009420,115.0,0,10,0,0,0,10,0,0,0,0,0,0,0
코스맥스,192820,115.0,0,10,0,0,0,10,0,0,0,0,0,0,0
SK바이오사이언스,302440,115.0,0,10,0,0,0,10,0,10,0,0,0,5,5
풍산,103140,115.0,0,10,0,5,0,0,0,10,0,0,0,5,5
한국카본,017960,115.0,0,0,0,0,0,10,0,0,0,0,0,0,0
SKC,011790,115.0,0,10,0,0,0,0,0,0,0,0,0,5,5
호텔신라,008770,115.0,0,10,0,0,10,0,0,10,0,0,0,5,0
한화에어로스페이스,012450,115.0,0,10,0,0,0,10,0,0,0,0,0,5,0
카카오페이,377300,110.0,0,10,0,0,0,0,0,0,0,0,0,5,5
신한지주,055550,110.0,0,10,0,0,0,0,0,10,0,0,0,5,5
삼성전자,005930,110.0,0,10,0,0,0,10,0,10,0,0,0,5,0
한미반도체,042700,110.0,0,10,0,0,0,0,0,10,0,0,0,5,0
한국항공우주,047810,110.0,0,10,0,0,0,10,0,10,0,0,0,0,0
메리츠금융지주,138040,110.0,0,10,0,0,0,0,0,0,0,0,0,0,0
DB손해보험,005830,110.0,0,10,0,0,0,10,5,0,0,0,0,0,0
삼성E&A,028050,110.0,0,10,0,0,0,0,5,0,0,0,0,0,0
대한전선,001440,110.0,0,10,0,0,0,0,0,10,0,0,0,5,0
OCI,456040,110.0,0,10,0,5,0,0,5,0,0,5,5,5,0
영원무역홀딩스,009970,110.0,0,10,0,0,0,10,0,0,0,0,0,0,0
삼성카드,029780,110.0,0,10,0,0,0,0,0,10,0,0,0,5,0
삼성중공업,010140,105.0,0,10,0,0,0,10,0,0,0,0,0,0,0
두산밥캣,241560,105.0,0,10,0,0,0,0,0,0,0,5,5,0,0
한미약품,128940,105.0,0,0,0,0,0,10,5,0,0,0,0,0,0
DL이앤씨,375500,105.0,0,10,0,0,0,0,0,0,0,0,0,0,0
HD현대중공업,329180,105.0,0,0,0,0,0,10,0,0,0,0,0,0,0
우리금융지주,316140,105.0,0,10,0,0,0,0,0,10,0,5,5,0,0
오리온홀딩스,001800,105.0,0,10,0,0,0,10,0,0,0,0,0,5,5
iM금융지주,139130,105.0,0,10,0,0,0,0,5,0,0,0,0,0,0
HD현대미포,010620,100.0,0,0,0,0,0,0,0,0,0,0,0,5,5
효성중공업,298040,100.0,0,10,0,0,0,10,0,0,0,0,0,0,0
포스코인터내셔널,047050,100.0,0,10,0,5,0,0,0,0,0,5,5,0,0
S-Oil,010950,100.0,0,0,0,0,0,0,0,10,0,0,0,0,0
에스원,012750,100.0,0,0,0,0,0,10,0,10,0,5,0,0,0
농심,004370,100.0,0,10,0,0,0,10,0,10,0,0,0,0,0
SK아이이테크놀로지,361610,100.0,0,10,0,0,0,0,0,0,0,0,0,5,5
TKG휴켐스,069260,100.0,0,10,0,0,0,0,5,0,0,0,0,5,5
후성,093370,100.0,0,10,0,0,0,0,0,0,0,0,0,0,0
금호석유화학,011780,100.0,0,10,0,0,0,0,0,0,0,5,5,0,0
기업은행,024110,100.0,0,10,0,0,0,0,0,10,0,0,0,0,0
한미사이언스,008930,95.0,0,0,0,0,0,0,0,0,0,5,5,0,0
제일기획,030000,95.0,0,10,0,0,0,0,5,0,0,0,0,5,5
롯데웰푸드,280360,95.0,0,10,0,0,0,0,0,10,0,0,0,0,0
코오롱인더,120110,95.0,0,10,0,0,0,10,0,0,0,0,0,0,0
녹십자홀딩스,005250,95.0,0,10,0,0,0,0,5,0,0,0,0,5,5
금호타이어,073240,95.0,0,10,0,0,0,0,0,0,0,0,0,0,0
하나금융지주,086790,95.0,0,10,0,0,0,0,0,10,0,0,0,0,0
LG유플러스,032640,95.0,0,10,0,0,0,0,0,0,0,0,0,0,0
HL만도,204320,90.0,0,10,0,0,0,0,5,0,0,5,0,0,0
에스디바이오센서,137310,90.0,0,10,0,0,0,0,0,0,0,0,0,5,0
팬오션,028670,90.0,0,10,0,0,0,0,0,10,0,0,0,0,0
삼성바이오로직스,207940,90.0,0,10,0,0,0,0,5,0,0,0,0,0,0
미스토홀딩스,081660,90.0,0,0,0,0,0,10,0,0,0,0,0,0,0
현대해상,001450,90.0,0,10,0,0,0,0,5,0,0,5,0,0,0
HDC,012630,85.0,0,10,0,5,0,0,0,0,0,0,0,5,5
더블유게임즈,192080,85.0,0,10,0,0,0,0,0,0,0,0,0,5,5
대웅제약,069620,85.0,0,0,0,0,0,10,0,0,0,0,0,0,0
오뚜기,007310,85.0,0,10,0,0,10,10,0,10,0,0,0,0,0
KB금융,105560,85.0,0,10,0,0,0,10,5,0,0,0,0,5,0
CJ제일제당,097950,85.0,0,10,0,0,0,0,0,0,0,0,0,5,5
한화생명,088350,85.0,0,10,0,0,0,10,5,0,0,0,0,0,0
대웅,003090,85.0,0,0,0,0,0,10,0,0,0,0,0,0,0
현대모비스,012330,85.0,10,0,0,0,0,10,0,0,0,0,0,0,0
카카오뱅크,323410,85.0,0,10,0,0,0,0,0,10,0,0,0,5,0
HD한국조선해양,009540,85.0,0,0,0,0,0,10,0,0,0,0,0,0,0
한국전력,015760,85.0,0,10,0,0,0,0,0,0,0,5,5,0,0
한온시스템,018880,80.0,0,10,0,0,0,10,0,0,0,0,0,0,0
동서,026960,80.0,0,10,0,5,0,10,0,10,0,0,0,5,0
포스코DX,022100,80.0,0,10,0,0,0,0,5,0,0,0,0,0,0
엔씨소프트,036570,80.0,0,10,0,0,0,0,0,10,0,0,0,0,0
현대위아,011210,80.0,10,0,0,0,0,0,0,0,0,0,0,0,0
세아제강지주,003030,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0
DL,000210,80.0,0,10,0,0,0,0,0,0,0,0,0,0,0
하이브,352820,80.0,0,10,0,0,0,0,0,0,0,0,0,0,0
아모레퍼시픽,090430,80.0,0,10,0,0,0,0,5,0,0,0,0,5,0
한화오션,042660,80.0,0,10,0,0,0,10,0,0,0,0,0,0,0
에이피알,278470,80.0,0,10,0,0,0,0,5,0,0,0,0,0,0
한진칼,180640,75.0,0,10,0,0,0,0,0,10,0,0,0,5,0
두산로보틱스,454910,75.0,0,10,10,0,0,0,0,0,0,0,0,0,0
대상,001680,75.0,0,10,0,0,0,0,0,10,0,5,0,0,0
포스코퓨처엠,003670,75.0,0,10,0,0,0,0,0,10,0,0,0,0,0
하나투어,039130,75.0,0,10,0,0,0,0,5,0,0,0,0,0,0
씨에스윈드,112610,75.0,0,10,0,5,0,0,5,0,0,0,0,0,0
TCC스틸,002710,75.0,0,10,10,0,0,0,0,0,0,0,0,5,0
GS건설,006360,75.0,0,10,0,0,0,0,0,0,0,5,0,0,0
롯데쇼핑,023530,75.0,0,10,0,0,0,0,0,0,0,0,0,0,0
동원시스템즈,014820,75.0,0,10,0,5,0,0,5,0,0,5,0,0,0
태광산업,003240,75.0,0,10,0,0,0,0,5,0,0,0,0,5,0
에코프로머티,450080,75.0,0,10,0,0,0,0,5,0,0,0,0,5,5
한국앤컴퍼니,000240,75.0,0,0,0,0,0,10,0,10,0,0,0,5,0
카카오,035720,70.0,0,10,0,5,0,0,5,0,0,0,0,0,0
LG,003550,70.0,0,10,0,0,0,0,0,0,0,0,0,0,0
한국콜마,161890,70.0,0,10,0,0,0,0,0,0,0,0,0,5,5
현대엘리베이터,017800,70.0,0,10,0,0,0,0,0,0,0,5,0,0,0
한샘,009240,70.0,0,10,0,0,0,0,5,0,0,0,0,0,0
BGF리테일,282330,70.0,10,0,0,0,0,0,5,0,0,0,0,0,0
효성티앤씨,298020,70.0,0,10,0,0,0,0,0,10,0,0,0,5,0
지역난방공사,071320,70.0,0,10,0,0,0,0,0,0,0,0,0,0,0
DN오토모티브,007340,70.0,0,10,0,0,0,0,0,0,0,0,0,0,0
이수스페셜티케미컬,457190,70.0,0,10,0,0,0,0,0,0,0,0,0,5,0
OCI홀딩스,010060,70.0,0,10,0,0,0,0,0,0,0,0,0,0,0
한화시스템,272210,65.0,0,10,0,0,0,0,0,0,0,5,0,5,0
덴티움,145720,65.0,0,10,0,0,0,0,0,0,0,0,0,0,0
율촌화학,008730,65.0,0,10,10,0,10,0,5,0,0,0,0,0,0
미원에스씨,268280,65.0,0,10,0,0,0,0,5,0,0,0,0,5,0
미원상사,002840,65.0,0,10,0,5,0,0,0,0,0,0,0,5,0
롯데칠성,005300,65.0,0,10,0,0,0,0,0,10,0,0,0,0,0
종근당,185750,65.0,0,10,0,0,0,0,0,0,0,0,0,0,0
이마트,139480,65.0,0,0,0,0,0,0,0,0,0,0,0,0,0
한화솔루션,009830,65.0,0,10,0,0,0,0,5,0,0,0,0,0,0
LS ELECTRIC,010120,65.0,0,10,0,0,0,0,5,0,0,0,0,0,0
SK케미칼,285130,60.0,0,10,0,0,0,0,0,10,0,0,0,0,0
KG모빌리티,003620,60.0,0,10,0,0,0,0,5,0,0,0,0,5,0
GS,078930,60.0,0,10,0,0,0,0,0,0,0,0,0,0,0
한국타이어앤테크놀로지,161390,60.0,0,10,0,0,0,0,0,0,0,0,0,0,0
셀트리온,068270,60.0,0,10,0,0,0,0,0,0,0,0,0,5,5
코스모화학,005420,60.0,0,10,0,0,0,0,0,0,0,0,0,0,0
녹십자,006280,60.0,0,10,0,5,0,0,0,0,0,0,0,5,0
강원랜드,035250,60.0,0,10,0,0,0,0,0,0,0,0,0,0,0
LG디스플레이,034220,60.0,0,10,0,0,0,0,0,0,0,0,0,0,0
GS리테일,007070,60.0,0,10,0,5,0,0,0,0,0,0,0,0,0
아모레퍼시픽홀딩스,002790,55.0,0,10,0,0,0,0,5,0,0,0,0,0,0
삼성SDI,006400,55.0,0,10,0,0,0,0,0,10,0,0,0,0,0
CJ대한통운,000120,55.0,0,10,0,0,0,0,5,0,0,0,0,0,0
LG이노텍,011070,55.0,0,0,0,0,0,0,0,10,0,0,0,0,0
세방전지,004490,55.0,0,10,0,0,0,0,0,0,0,0,0,0,0
KT,030200,50.0,0,0,0,0,0,0,0,10,0,0,0,0,0
POSCO홀딩스,005490,50.0,0,10,0,0,0,0,0,0,0,0,0,0,0
현대차,005380,50.0,0,10,0,0,0,0,0,0,0,0,0,0,0
대한항공,003490,50.0,0,10,0,0,0,0,0,0,0,0,0,0,0
대우건설,047040,50.0,0,10,0,0,0,0,0,0,0,0,0,0,0
엘앤에프,066970,50.0,0,10,0,0,0,0,0,0,0,0,0,0,0
영원무역,111770,50.0,0,0,0,0,0,0,0,0,0,0,0,5,5
한국가스공사,036460,50.0,0,10,0,0,0,0,0,0,0,0,0,0,0
GKL,114090,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0
하이트진로,000080,50.0,0,10,0,0,0,0,5,0,0,0,0,5,0
세아베스틸지주,001430,50.0,0,0,0,0,0,0,5,0,0,5,0,0,0
오리온,271560,45.0,0,10,0,0,0,0,0,0,0,0,0,0,0
기아,000270,40.0,0,0,0,0,0,0,5,0,0,0,0,0,0
코웨이,021240,40.0,0,0,0,0,0,0,0,10,0,0,0,0,0
SK텔레콤,017670,40.0,0,10,10,0,0,0,0,0,0,0,0,0,0
LG에너지솔루션,373220,40.0,0,10,0,0,0,0,0,10,0,0,0,0,0
LG생활건강,051900,40.0,0,0,0,0,0,0,0,10,0,0,0,0,0
현대건설,000720,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0
한전기술,052690,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIG넥스원,079550,35.0,0,10,0,0,0,0,0,0,0,0,0,5,0
KT&G,033780,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0
두산에너빌리티,034020,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0
크래프톤,259960,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0
한전KPS,051600,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0
