Name,Code,Score_1w,rsi30,momentum_pos,macd_cross,ema5_over_ema20,ema20_over_ema60,rs_plus,vol_120,vol_150,frg_own_1m_up,frg_3_pos,frg_5_pos,ins_3_pos,ins_5_pos
태광산업,003240,75.0,10,20,0,0,0,20,5,20,0,0,0,0,0
HD현대,267250,75.0,20,0,0,0,0,40,0,0,0,5,5,5,0
DL,000210,75.0,30,10,0,5,0,30,0,0,0,0,0,0,0
한진칼,180640,75.0,0,30,10,5,0,20,0,0,0,0,0,10,0
크래프톤,259960,70.0,30,20,10,0,0,0,0,0,0,10,0,0,0
HD현대마린솔루션,443060,70.0,10,0,0,0,0,0,0,30,0,15,15,0,0
LS ELECTRIC,010120,70.0,0,10,0,0,0,50,0,0,0,5,5,0,0
포스코퓨처엠,003670,70.0,30,10,0,0,0,0,0,0,0,0,0,20,10
포스코인터내셔널,047050,70.0,10,20,0,0,0,0,0,0,0,0,0,25,15
녹십자홀딩스,005250,70.0,30,10,0,0,0,30,0,0,0,0,0,0,0
미원상사,002840,70.0,0,40,10,0,0,10,0,0,0,0,0,10,0
종근당,185750,70.0,20,0,0,0,0,50,0,0,0,0,0,0,0
두산로보틱스,454910,70.0,40,0,0,0,0,30,0,0,0,0,0,0,0
JB금융지주,175330,70.0,0,10,0,0,0,50,0,0,0,0,0,10,0
한미사이언스,008930,65.0,30,10,0,0,0,20,0,0,0,0,0,5,0
코스맥스,192820,65.0,0,40,10,0,0,0,5,0,0,0,0,10,0
KG모빌리티,003620,65.0,40,10,0,0,0,0,0,0,0,0,0,15,0
오리온홀딩스,001800,65.0,0,10,0,5,0,40,0,0,0,0,0,10,0
하이트진로,000080,65.0,20,0,0,0,0,40,0,0,0,0,0,5,0
한솔케미칼,014680,65.0,0,20,0,5,0,40,0,0,0,0,0,0,0
현대모비스,012330,65.0,0,20,10,0,0,30,0,0,0,5,0,0,0
현대로템,064350,65.0,50,0,0,0,0,0,0,0,0,15,0,0,0
코웨이,021240,60.0,0,20,10,0,0,20,0,0,0,0,0,10,0
한전기술,052690,60.0,10,20,0,0,0,0,0,0,0,20,10,0,0
하이브,352820,60.0,20,0,0,0,0,10,0,0,0,0,0,15,15
LG전자,066570,60.0,40,0,0,0,0,20,0,0,0,0,0,0,0
삼성SDI,006400,60.0,30,0,0,0,0,30,0,0,0,0,0,0,0
LG에너지솔루션,373220,60.0,50,0,0,0,0,0,0,0,0,10,0,0,0
한온시스템,018880,60.0,50,0,0,0,0,10,0,0,0,0,0,0,0
한국가스공사,036460,60.0,30,10,0,0,0,10,0,0,0,0,0,10,0
한화생명,088350,60.0,40,0,0,0,0,10,0,0,0,0,0,10,0
LG디스플레이,034220,60.0,40,20,0,0,0,0,0,0,0,0,0,0,0
에스디바이오센서,137310,60.0,30,20,0,0,0,0,0,0,0,0,0,10,0
한일시멘트,300720,55.0,0,30,0,0,0,20,0,0,0,5,0,0,0
대상,001680,55.0,0,10,0,0,0,40,0,0,0,0,0,5,0
키움증권,039490,55.0,30,0,0,0,0,10,0,0,0,15,0,0,0
한화에어로스페이스,012450,55.0,40,0,0,0,0,0,15,0,0,0,0,0,0
DB손해보험,005830,55.0,40,10,0,0,0,0,5,0,0,0,0,0,0
오뚜기,007310,55.0,0,10,0,0,0,40,0,0,0,5,0,0,0
세방전지,004490,55.0,0,30,10,0,0,0,15,0,0,0,0,0,0
CJ제일제당,097950,55.0,50,0,0,0,0,0,5,0,0,0,0,0,0
KCC,002380,55.0,0,10,0,0,0,0,0,0,0,0,0,25,20
SKC,011790,55.0,40,0,0,0,0,10,0,0,0,5,0,0,0
카카오페이,377300,55.0,30,10,0,0,0,0,0,0,0,10,0,5,0
유한양행,000100,55.0,10,10,0,0,0,30,0,0,0,0,0,5,0
OCI홀딩스,010060,50.0,40,0,0,0,0,10,0,0,0,0,0,0,0
삼성생명,032830,50.0,30,10,0,0,0,0,0,0,0,0,0,10,0
LS,006260,50.0,40,0,0,0,0,0,0,0,0,5,5,0,0
대한항공,003490,50.0,30,10,0,0,0,10,0,0,0,0,0,0,0
삼성전자,005930,50.0,0,20,0,0,0,30,0,0,0,0,0,0,0
한화오션,042660,50.0,30,0,0,0,0,0,0,0,0,0,0,10,10
카카오뱅크,323410,50.0,20,10,10,0,0,0,0,0,0,0,0,10,0
DL이앤씨,375500,50.0,20,20,0,0,0,0,0,0,0,0,0,10,0
세아제강지주,003030,50.0,30,0,0,0,0,0,15,0,0,0,0,5,0
삼성E&A,028050,50.0,20,0,0,0,0,0,0,0,0,20,10,0,0
한화,000880,50.0,50,0,0,0,0,0,0,0,0,0,0,0,0
SK이노베이션,096770,45.0,40,0,0,0,0,0,0,0,0,0,0,5,0
POSCO홀딩스,005490,40.0,20,0,0,0,0,10,0,0,0,0,0,10,0
한화시스템,272210,40.0,40,0,0,0,0,0,0,0,0,0,0,0,0
HD현대일렉트릭,267260,40.0,20,10,0,0,0,10,0,0,0,0,0,0,0
OCI,456040,40.0,30,0,0,0,0,10,0,0,0,0,0,0,0
코스모화학,005420,40.0,40,0,0,0,0,0,0,0,0,0,0,0,0
동원시스템즈,014820,40.0,40,0,0,0,0,0,0,0,0,0,0,0,0
롯데정밀화학,004000,40.0,30,0,0,0,0,0,0,0,0,5,5,0,0
TCC스틸,002710,40.0,40,0,0,0,0,0,0,0,0,0,0,0,0
SK아이이테크놀로지,361610,40.0,40,0,0,0,0,0,0,0,0,0,0,0,0
풍산,103140,40.0,40,0,0,0,0,0,0,0,0,0,0,0,0
씨에스윈드,112610,40.0,30,10,0,0,0,0,0,0,0,0,0,0,0
HMM,011200,40.0,30,0,0,0,0,0,0,0,0,5,0,5,0
현대건설,000720,40.0,10,10,0,0,0,10,0,0,0,10,0,0,0
두산밥캣,241560,40.0,20,20,0,0,0,0,0,0,0,0,0,0,0
포스코DX,022100,40.0,30,0,0,0,0,0,0,0,0,10,0,0,0
엘앤에프,066970,35.0,20,0,0,0,0,10,0,0,0,0,0,5,0
HD한국조선해양,009540,35.0,0,10,0,0,0,0,0,0,0,15,5,5,0
현대글로비스,086280,35.0,30,0,0,0,0,0,0,0,0,0,0,5,0
한국금융지주,071050,30.0,30,0,0,0,0,0,0,0,0,0,0,0,0
HD현대중공업,329180,30.0,20,10,0,0,0,0,0,0,0,0,0,0,0
한화솔루션,009830,30.0,10,20,0,0,0,0,0,0,0,0,0,0,0
현대제철,004020,30.0,30,0,0,0,0,0,0,0,0,0,0,0,0
에코프로머티,450080,30.0,30,0,0,0,0,0,0,0,0,0,0,0,0
율촌화학,008730,30.0,30,0,0,0,0,0,0,0,0,0,0,0,0
이수스페셜티케미컬,457190,30.0,30,0,0,0,0,0,0,0,0,0,0,0,0
미래에셋증권,006800,30.0,30,0,0,0,0,0,0,0,0,0,0,0,0
HD현대미포,010620,25.0,10,10,0,0,0,0,0,0,0,5,0,0,0
삼성중공업,010140,25.0,0,0,0,0,0,20,0,0,0,5,0,0,0
한미반도체,042700,25.0,20,0,0,0,0,0,0,0,0,0,0,5,0
LG화학,051910,20.0,20,0,0,0,0,0,0,0,0,0,0,0,0
두산에너빌리티,034020,20.0,10,10,0,0,0,0,0,0,0,0,0,0,0
한화비전,489790,20.0,10,10,0,0,0,0,0,0,0,0,0,0,0
LIG넥스원,079550,20.0,10,10,0,0,0,0,0,0,0,0,0,0,0
동원산업,006040,20.0,0,10,0,0,0,10,0,0,0,0,0,0,0
삼성에피스홀딩스,0126Z0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
